STATEFP10,PUMACE10,GEOID10,linguistically_isolated,crowded_conditions,child_w_disability,no_comp_or_no_internet,age,essential_hh,num_5_17,vulnerable_sector_hh,single_parent,in_poverty
25,03500,2503500,.0089241443,.014501736,.024665345,.055156171,11.263965,.72661543,2.0588334,.090150386,.091555119,.023095356
25,03601,2503601,.01338783,.025691288,.029945364,.062351421,11.540852,.71476829,2.0828712,.16132127,.10259832,.042916127
25,03602,2503602,.041937988,.027779438,.071688868,.13979329,11.256527,.72411734,1.8457495,.16721429,.2193082,.11745027
25,03603,2503603,.10734764,.09381251,.056474198,.13268436,10.838312,.70909452,1.9058541,.22122949,.16562209,.15808775
25,03900,2503900,.022306237,.04210775,.044517957,.095604911,10.883224,.73969752,2.1003308,.13345936,.12882797,.059073724
25,04000,2504000,.086923316,.10453259,.052198913,.22752796,11.146534,.76034319,1.9975293,.17923723,.2903733,.18112394
25,04200,2504200,.020265963,.020311505,.042535748,.095773749,11.395072,.74660718,2.0477276,.15178978,.14755443,.068767644
25,04301,2504301,.011132812,.049544271,.063802086,.12936197,11.296484,.68684894,1.9143881,.15104167,.16829427,.10572917
25,04302,2504302,.043155856,.094261475,.13254058,.35981026,10.806467,.78976554,1.9321932,.12953436,.37190193,.24377047
25,04303,2504303,.0056303083,.064128257,.062553681,.10702357,11.251884,.68847221,2.0646532,.13923085,.19734707,.13302796
25,04500,2504500,.11794841,.082970202,.072429635,.33959487,10.893357,.77340716,2.0013545,.16670592,.3690967,.25939229
25,04700,2504700,.02702089,.050011352,.029632153,.072093554,11.386637,.74954587,2.0586967,.20038602,.1453792,.081630334
25,04800,2504800,.015536157,.069752544,.062625133,.070873708,11.314247,.70305115,1.934572,.20373188,.20333147,.11235685
25,04901,2504901,.014777488,.025987998,.047559734,.065338016,11.297078,.7505945,1.9935454,.15077567,.16521345,.069188088
25,04902,2504902,.0018327853,.022101235,.046951648,.078378521,11.192927,.72265649,2.0544446,.12915745,.13185273,.064632632
25,04903,2504903,.011176343,.020874104,.025744727,.072537512,11.440356,.68836701,2.0016525,.1423353,.1320722,.086671017
26,00100,2600100,.00085073803,.12497342,.057084519,.27827641,10.916585,.73941892,2.460377,.21055765,.18537581,.1951593
26,00200,2600200,.0048973751,.055797063,.071754798,.34342155,11.346778,.75964344,2.1455455,.29560336,.2235184,.23777032
26,00300,2600300,.0052200272,.086888194,.091771439,.3914459,11.237203,.77626854,2.2332735,.25246969,.2033004,.23198248
26,00400,2600400,.0010296893,.10103827,.059164237,.39844689,11.232066,.77711517,2.1920371,.21516217,.1601596,.19632745
26,00500,2600500,.0077732867,.10820415,.048505306,.19575356,11.325234,.7357527,2.1485364,.23377605,.15182339,.1563541
26,00600,2600600,.0087238681,.11356987,.062928878,.47247195,11.175116,.74381614,2.4790149,.21059631,.19713815,.22639503
26,00700,2600700,.0046772999,.12450366,.069755703,.28763711,11.040481,.75506425,2.3661418,.2339996,.24863718,.27276397
26,00801,2600801,.012047732,.079973996,.06199801,.19498202,11.091219,.67754149,2.1958234,.2254647,.15746194,.10234835
26,00802,2600802,0,.053123619,.043895196,.18316415,10.907756,.76299,2.3092725,.16434619,.13593869,.089395337
26,00900,2600900,.0038845728,.098224193,.038013317,.47942102,11.025944,.79735482,2.2389936,.18146504,.14775249,.11108028
26,01001,2601001,.03272241,.092307091,.079210259,.24612601,10.87088,.70856601,2.0523872,.20420043,.23704082,.19192952
26,01002,2601002,.079004817,.12873194,.066677369,.325939,10.662312,.78282505,2.3156662,.21784912,.34568217,.30542538
26,01003,2601003,.030861216,.04623143,.034726415,.13615775,11.199722,.72952652,2.2054293,.18281193,.16562991,.10647421
26,01004,2601004,.0056013041,.082472935,.049868327,.27007481,11.244827,.74635291,2.2017305,.18868871,.15156962,.11428332
26,01100,2601100,.0033190644,.12569018,.087567464,.42800421,11.029283,.73562258,2.2890067,.18651901,.17712016,.20953533
26,01200,2601200,.016887313,.10836026,.086365059,.41082039,11.134838,.72870845,2.4500155,.23876785,.19305743,.25164181
26,01300,2601300,.0070859166,.10186005,.10070178,.44150713,11.350072,.7936908,2.1865504,.23356272,.20222116,.27355728
26,01400,2601400,.0010698405,.049814448,.05369262,.29233393,11.196115,.78663367,2.1697369,.22162415,.20968874,.19193608
26,01500,2601500,.013538687,.06859158,.091344558,.31398442,11.079636,.77958888,2.3073981,.17078039,.27596301,.19759165
26,01600,2601600,.010602335,.11201598,.066328622,.45190534,11.180905,.78687769,2.3940279,.19514444,.18541282,.2527146
26,01701,2601701,.0066999518,.036141086,.051795781,.23990981,11.374263,.72475439,2.1048155,.19152842,.16643582,.13383798
26,01702,2601702,.0021790341,.062308598,.076501764,.32738516,11.158834,.73021203,1.9953475,.2959953,.32809186,.30553591
26,01703,2601703,.0057507986,.10328202,.11135638,.50607032,11.182748,.83247167,2.2408364,.22079581,.54888177,.56224221
26,01704,2601704,0,.052445006,.059799895,.21961966,11.323748,.75473762,2.0659621,.15925656,.17966472,.18009542
26,01801,2601801,.02659061,.041509435,.060991663,.18069328,11.174506,.67670029,2.0444055,.16011408,.17542782,.10666959
26,01802,2601802,.056857638,.18359375,.078830294,.32687718,10.896159,.73518878,2.3952365,.20610894,.34868705,.40082467
26,01900,2601900,.0087129856,.062051892,.071247146,.23801562,11.029901,.71819437,2.2125518,.20650741,.19576889,.15004984
26,02000,2602000,.0052919709,.08239051,.065145984,.37077251,11.211496,.77442217,2.1705291,.1961983,.24747567,.20729928
26,02101,2602101,.00878694,.079406187,.083198443,.14415206,11.035102,.75535309,2.2181935,.16995792,.15534385,.16112472
26,02102,2602102,.0026439941,.092695318,.090932652,.23624864,11.053502,.69811809,2.2483799,.19404842,.3198196,.25097206
26,02200,2602200,.028715393,.13859241,.082678661,.39871052,11.046865,.828412,2.6307633,.16698271,.14086796,.25274962
26,02300,2602300,.012461647,.098701909,.065470852,.38546142,11.176965,.68661791,2.0900638,.21383055,.13854142,.17875856
26,02400,2602400,.016754815,.10727119,.065969557,.30336308,11.018451,.74799144,2.2210424,.20981872,.23210464,.25875086
26,02500,2602500,.0049124961,.1099171,.069345146,.38817492,11.254003,.72946179,2.3887451,.22566779,.18544672,.21715865
26,02600,2602600,.001686539,.067265451,.080443993,.27631786,11.179714,.76239413,2.1305304,.15818168,.22787888,.23133041
26,02701,2602701,.0034955775,.059424818,.043535829,.15618876,11.305598,.67231607,2.2096817,.14596684,.11318257,.093056515
26,02702,2602702,.045748737,.068711765,.034400214,.070573635,11.202323,.58772939,1.938647,.18920118,.19088572,.090522207
26,02703,2602703,.026184661,.085100144,.053492915,.19306302,10.96087,.71709818,2.0647776,.18964338,.27318028,.19482169
26,02800,2602800,.0043419437,.057986975,.055721611,.17474751,11.370167,.74483216,2.2132273,.16845484,.14189976,.076864988
26,02901,2602901,.00058096106,.019503694,.049215704,.09780895,11.135986,.70669764,2.0038593,.13615237,.15623704,.079218194
26,02902,2602902,.0076310053,.038192619,.039019622,.096383728,11.252612,.71539736,2.0852942,.16720547,.13333584,.064243287
26,02903,2602903,.046643533,.02595756,.029294008,.058354463,11.213866,.74699718,2.0171161,.11957827,.084812492,.062191378
26,02904,2602904,.046804797,.079476558,.072758995,.2808288,11.068703,.77116686,2.0797384,.21073064,.31777537,.29251909
26,02905,2602905,.025188323,.02259887,.024858758,.063606404,11.43597,.76831448,1.9290019,.15913372,.15357815,.0519774
26,02906,2602906,.027061138,.021418761,.03043914,.062251754,11.424254,.72879469,2.1013772,.094806783,.13274434,.059467684
26,02907,2602907,.019451184,.054086842,.058646366,.081485823,11.263491,.71747679,2.0366018,.14791265,.25248891,.11687443
26,02908,2602908,.022816936,.060519788,.077764675,.12929597,10.964087,.70350188,2.0236304,.22088909,.22418351,.17590597
26,03001,2603001,.025619682,.088743985,.056557529,.15852757,11.221097,.74435812,2.1951072,.17697929,.11746208,.098640397
26,03002,2603002,.01733591,.036193073,.02915729,.086552784,11.321047,.73077047,2.073432,.17684531,.12280924,.071498752
26,03003,2603003,.11685035,.067978166,.069626123,.11813781,11.032187,.79168814,2.000412,.14126068,.14383562,.14702854
26,03004,2603004,.0045543266,.07960777,.084487408,.20280695,10.800911,.78287947,1.9078445,.17259969,.30118969,.17018311
26,03005,2603005,0,.076919526,.069024421,.1943303,11.236761,.78078395,2.0571125,.17600074,.3383351,.22692645
26,03006,2603006,.026840357,.12913096,.074401118,.22468963,11.153349,.77072042,2.2612782,.20698549,.25817451,.29891589
26,03100,2603100,0,.036765274,.063335136,.31277516,11.409477,.75279987,2.1384876,.20085734,.18467599,.2088901
26,03201,2603201,.0071537774,.038624629,.029249718,.080566533,11.179363,.77710789,2.016269,.11443159,.19352698,.086653017
26,03202,2603202,.0132724,.079196848,.04633186,.1393359,11.209441,.75803393,2.0333025,.16583207,.24828626,.16315815
26,03203,2603203,.093178369,.16598429,.059664533,.1838143,11.214753,.80423295,2.4049065,.21501684,.19121046,.37753418
26,03204,2603204,.016099863,.10228927,.071456924,.24952583,11.189626,.75312072,2.0622823,.23805743,.32195315,.3121168
26,03205,2603205,.011850088,.11969156,.06032772,.19277655,10.88354,.74672562,2.1480978,.16573113,.24136758,.28009298
26,03206,2603206,.0074994965,.047110934,.061153613,.089742303,11.389421,.65446949,2.0527985,.20973425,.15411717,.14455406
26,03207,2603207,.056022268,.056528341,.080161944,.27778339,11.062652,.75794536,2.0420547,.15769231,.29084009,.26867408
26,03208,2603208,.021989321,.12410865,.090743259,.37517828,10.981294,.73884779,2.2687142,.15704289,.50910419,.51222181
26,03209,2603209,.0011913691,.13621321,.080704235,.40316817,11.141861,.67855096,2.2963421,.11141508,.46935534,.43820325
26,03210,2603210,.016940331,.11985993,.078834049,.47172669,10.987035,.68234515,2.0699379,.25949937,.43363461,.49221596
26,03211,2603211,.0032758117,.1599883,.090786777,.44094765,11.040538,.6972214,2.3899386,.21579409,.53179294,.56232816
26,03212,2603212,.10282021,.17378715,.066224612,.45799059,10.9198,.83611715,2.5827599,.20299648,.29964748,.55371833
26,03213,2603213,.062033698,.14204879,.054866292,.32366502,11.150641,.73241681,2.3857405,.14401878,.28028333,.3439517
26,03300,2603300,0,.044962797,.054655138,.22147597,11.341484,.79694349,2.1880152,.19440982,.18113814,.15982305
27,00100,2700100,.012257325,.049464237,.052113399,.17638686,11.013365,.75082046,2.3448262,.15195128,.20204815,.15590526
27,00200,2700200,.0021727835,.15100846,.078220204,.29148364,10.757593,.71314532,2.4853337,.17977422,.22729205,.21538897
27,00300,2700300,.0012091899,.087324537,.070974186,.31291729,10.907891,.72929919,2.3493507,.22985122,.16954945,.1967825
27,00400,2700400,.0044843052,.10824904,.038585879,.34617791,10.942278,.72880381,2.1670144,.25190324,.18051934,.16456357
27,00500,2700500,.0048849671,.062007565,.072644189,.15805231,11.157579,.70666564,1.956902,.24377561,.23172078,.14938544
27,00600,2700600,.0012279409,.070869736,.066799983,.3033365,11.220678,.76897168,2.3024945,.16461425,.17366593,.099252708
27,00700,2700700,.018639648,.090761401,.053909622,.34949338,10.887264,.75114357,2.4316618,.2273524,.1583515,.172374
27,00800,2700800,.011359618,.060157355,.050830975,.23757955,10.993193,.75318247,2.2710395,.21424152,.14542079,.11156294
27,00900,2700900,.046059761,.15455179,.036228519,.23660783,10.766527,.73176962,2.4388063,.22917634,.20347577,.18555504
27,01000,2701000,.026197033,.05553006,.030518586,.16838764,10.927413,.75810772,2.2239177,.19466116,.17611289,.11373719
27,01101,2701101,.00904263,.052724749,.044591166,.23142433,11.111191,.69700015,2.1888425,.19439261,.13970624,.054782066
27,01102,2701102,.088520594,.10703398,.048389778,.22914472,10.573305,.74929327,2.0272713,.1831384,.21273765,.15187629
27,01103,2701103,.024161845,.032112725,.048721232,.14205575,11.053535,.69565791,2.1356509,.17341755,.10026944,.051327355
27,01201,2701201,.025368249,.049054373,.041553009,.1187034,11.257729,.73995274,2.1520276,.15193671,.17844154,.076832153
27,01202,2701202,.0087345038,.011350829,.049066175,.093946226,11.189905,.7471019,2.1194654,.16885364,.097126067,.039244886
27,01301,2701301,.032115337,.074422076,.041809596,.15863784,10.953319,.69773799,1.9616207,.17946807,.18329605,.10623913
27,01302,2701302,.056524437,.15316744,.03384573,.17239954,10.901151,.73667884,2.1749501,.2078307,.14723927,.14703247
27,01303,2701303,.13964926,.3184596,.07477852,.33512926,10.573133,.76731151,2.4171035,.19331042,.27369374,.31426504
27,01304,2701304,.10842006,.22724693,.046168402,.21173131,10.717995,.72370863,2.4364429,.22005676,.23023652,.28730369
27,01401,2701401,.010260151,.024021396,.038949672,.11271578,11.265111,.7274009,2.1688793,.16391928,.14320448,.060977388
27,01402,2701402,.047157936,.045221265,.037571415,.081775926,11.146073,.70083278,1.9829572,.16035634,.14709015,.055776119
27,01403,2701403,.063687943,.11423168,.040425532,.12969267,11.056879,.79706854,2.1965485,.16501182,.22770685,.094137117
27,01404,2701404,.051637787,.14270911,.05014104,.16631167,10.552876,.77151573,2.2607794,.16562086,.27781937,.15456796
27,01405,2701405,.11927205,.26252916,.059729353,.34087726,10.762623,.76336908,2.9527297,.25758281,.40046662,.34923005
27,01406,2701406,.16241565,.26089868,.056802411,.27018231,10.524669,.72517586,2.2569268,.29760253,.27563766,.31037948
27,01407,2701407,.026201868,.12873092,.040859725,.20695679,10.675021,.67372978,2.0262778,.25799346,.29543555,.18356498
27,01408,2701408,.026847512,.0365595,.047945969,.081658855,11.183691,.74514401,1.9530029,.14216343,.22125475,.11112972
27,01409,2701409,.032283798,.090681843,.030635038,.06249335,11.123284,.75140941,2.270716,.12738007,.14519732,.05408999
27,01410,2701410,.077928334,.25474253,.088286661,.20331225,11.071545,.77277929,2.1365855,.24721469,.16416742,.13393556
27,01501,2701501,.042323556,.05280808,.042477738,.10769764,10.839301,.76093745,2.003238,.18151332,.22711329,.068650506
27,01502,2701502,.022385899,.049081728,.034994051,.097037725,11.007944,.76465857,2.1891866,.16181532,.1214821,.060242515
27,01503,2701503,.037470974,.073991977,.031243403,.17305256,11.000052,.70952082,2.0286045,.1980684,.22023432,.16983323
27,01600,2701600,.046109509,.066501297,.050304599,.076715425,11.003174,.67446101,2.2488966,.17039362,.048261773,.068106376
27,01700,2701700,.0096113486,.042012926,.025560312,.11042558,11.260555,.70108283,2.233988,.17732729,.11260808,.057584152
27,01800,2701800,.0084683225,.065989666,.040865809,.1478267,10.911416,.78955692,2.4155452,.13802312,.12867634,.04550406
27,01900,2701900,.022843743,.078215927,.037696518,.26995569,10.968166,.76995569,2.327456,.19864501,.14027621,.10679232
27,02000,2702000,.015479332,.052066844,.055643506,.27458224,10.961243,.73978305,2.3360891,.21155086,.17889182,.16564058
27,02100,2702100,.058683585,.056453213,.052983742,.2867268,10.783505,.81596947,2.1342189,.16514671,.16623712,.15280531
27,02200,2702200,.0073683616,.032930907,.041432861,.21498612,10.891459,.7248767,2.0174007,.18250865,.20030607,.10718132
27,02300,2702300,.016872302,.070889831,.060949557,.23032655,11.115185,.73060995,2.2491608,.18202032,.17657061,.15485896
27,02400,2702400,.052991975,.09900558,.067079552,.26539603,10.910241,.79261166,2.2072139,.20826064,.20939463,.1647767
27,02500,2702500,.028219944,.084063374,.080260947,.14870457,10.877913,.77081078,2.1330101,.20633738,.17293569,.11396085
27,02600,2702600,.0023604389,.071344271,.038298123,.22282545,10.967721,.79599905,2.2537472,.15313348,.15183525,.078425586
28,00100,2800100,.014480409,.092248723,.04338444,.23415673,11.28498,.70499718,2.0287054,.18659852,.19781375,.13745031
28,00200,2800200,.0052370899,.099667102,.072101332,.54725558,11.12293,.76595485,1.9942352,.24212407,.19296038,.24780773
28,00300,2800300,.0071278443,.13944988,.041304942,.58617383,10.916339,.66033083,2.1809833,.23645252,.3338207,.3748515
28,00400,2800400,.0077334922,.044998724,.039899718,.45589361,11.004802,.73179227,1.9704683,.19057533,.24764171,.24262768
28,00500,2800500,.021302383,.12627171,.0630624,.43118963,11.130973,.72901899,1.9876593,.18342087,.22800896,.22047967
28,00600,2800600,.014263952,.074920371,.048781332,.50782442,11.013606,.73885196,2.0773785,.21146655,.33236393,.35535243
28,00700,2800700,.0012870013,.1452473,.050376907,.47044495,10.743794,.71281487,2.0922964,.18836184,.37828645,.43886745
28,00800,2800800,.0021622118,.13240097,.071398996,.5385288,10.962782,.68546718,2.1364954,.23655519,.40566775,.4704881
28,00900,2800900,.0080679813,.079343103,.052370269,.29574642,11.069413,.72091466,2.2032273,.18365398,.25788894,.23015229
28,01000,2801000,.011861904,.097433768,.046986062,.29160896,10.851564,.73576111,1.9735992,.17977476,.36578047,.24776147
28,01100,2801100,.017548893,.15492755,.030698609,.41237509,11.06135,.65877682,2.296036,.22483623,.43628365,.40434179
28,01200,2801200,.010547208,.097930253,.051772043,.45404026,10.987015,.71539551,2.0062943,.21531047,.33779415,.29424441
28,01300,2801300,.010444445,.10390476,.064000003,.35638094,11.168762,.71457142,2.0650158,.16831747,.17869841,.14812699
28,01400,2801400,.038047034,.17465858,.080588162,.58357692,11.090711,.70212489,2.2485712,.2005323,.30450717,.37379467
28,01500,2801500,.006736842,.1225731,.073029242,.44509941,10.733006,.76523978,2.1611695,.20313451,.29557896,.3120468
28,01600,2801600,.0062929061,.10564455,.047578186,.53206837,10.940281,.71462625,2.1814773,.21265574,.3701055,.42407197
28,01700,2801700,.006303505,.11137612,.057114869,.54295325,11.049619,.73576385,2.112313,.198603,.24945696,.32437497
28,01800,2801800,.007790159,.13381323,.096177235,.42609209,10.97114,.69049734,2.199553,.20195247,.23084508,.30509812
28,01900,2801900,.00020509455,.08211986,.072357357,.32913575,11.184668,.7325567,2.0467205,.23138767,.19988514,.22937775
28,02000,2802000,.016096123,.1200408,.070533894,.36547834,10.835156,.70862615,2.1109726,.23804127,.31313762,.31631151
28,02100,2802100,.010445278,.075206004,.076405279,.29126853,11.240822,.70292854,2.065109,.25795969,.27277651,.23540562
29,00100,2900100,.0094440989,.083470002,.045637053,.37957361,11.010406,.76830852,2.2689023,.18712889,.18435785,.21365152
29,00200,2900200,.0050646267,.09912952,.075336322,.33648115,11.062886,.73410708,2.1719863,.20385122,.24589819,.24985492
29,00300,2900300,.0028908814,.093243174,.063599393,.36057621,11.002645,.74790531,2.2880592,.2390122,.22940859,.22524376
29,00400,2900400,.0016684774,.09615086,.069882043,.35705417,11.064217,.76230019,2.1793807,.21616483,.23424646,.23738942
29,00500,2900500,.0086496677,.049930312,.043699272,.26022792,11.181192,.74657702,2.077888,.22230877,.20685415,.16270395
29,00600,2900600,.025151985,.077601619,.055707872,.1859578,10.917709,.64028293,2.1037469,.23952001,.21095085,.15321651
29,00700,2900700,.015591656,.087757505,.059230871,.36884281,10.970341,.78036672,2.2054353,.23252472,.20534819,.19428596
29,00800,2900800,.0041425736,.1181928,.049797185,.38789159,11.096444,.72490722,2.3610511,.20945887,.16609131,.19250022
29,00901,2900901,0,.027549015,.040633753,.14982651,11.132143,.76710838,2.089294,.16395636,.18209942,.042305924
29,00902,2900902,.025198866,.056739166,.04922957,.182956,10.92368,.74867886,2.2521555,.21672137,.21288313,.12121043
29,00903,2900903,.02771786,.064818807,.055543572,.18205349,11.215218,.72050261,2.0848253,.21009491,.18895599,.097336069
29,01001,2901001,.10647181,.1388112,.073187061,.44097373,10.864301,.76570684,2.4481034,.24059558,.34273446,.35919958
29,01002,2901002,.005231726,.087063819,.064606883,.28369775,10.803366,.76916242,2.1451557,.20221114,.33004293,.29129857
29,01003,2901003,.00043715848,.091074683,.065209471,.20047359,11.3702,.6769399,2.2646995,.18983607,.2375592,.15249544
29,01004,2901004,.0057309237,.016638165,.021444747,.11988723,10.910293,.73360449,2.0146046,.19794796,.18010814,.099921428
29,01005,2901005,.031255271,.0923317,.061498228,.30938923,10.83689,.77045721,2.1666527,.21503291,.37641302,.28256285
29,01100,2901100,.0228903,.081783704,.081463881,.27313018,10.805409,.75556266,2.232147,.1822543,.14848997,.16630876
29,01200,2901200,.0064837434,.11604962,.043882728,.48252207,11.152227,.77523023,2.4041533,.24478482,.21039279,.2862244
29,01300,2901300,.0010911075,.17626841,.078723401,.39454445,11.32335,.74015278,2.4505727,.28652483,.16977632,.23682487
29,01400,2901400,.0068319608,.083612345,.084200524,.34331736,11.083205,.79268843,2.1476338,.19690526,.16613881,.2260429
29,01500,2901500,.0032679739,.077022761,.082037412,.38201487,10.900327,.72982872,2.207629,.21416497,.21219292,.22915258
29,01600,2901600,0,.06101831,.073761553,.35009471,11.325813,.68916827,2.1765685,.23201883,.16009414,.18529361
29,01701,2901701,.017360615,.053083416,.051080268,.13330472,11.11933,.7249487,2.1761339,.16010875,.16621357,.083989128
29,01702,2901702,.010261583,.046159733,.033950187,.1089815,11.300786,.73737305,2.0885627,.16307221,.16898566,.066230692
29,01703,2901703,.030030632,.022146337,.050017577,.14020991,10.821925,.70637274,2.0244565,.22563149,.19123186,.12665093
29,01801,2901801,.00028860028,.07118807,.069360271,.38075998,11.14632,.69379508,2.2144301,.21351612,.42207792,.34713805
29,01802,2901802,.0010807255,.081994176,.065360397,.25622591,11.246687,.71163422,2.087163,.21069448,.39183348,.18879804
29,01803,2901803,.026806777,.097523056,.095003217,.35004288,10.51276,.76334977,1.9563049,.25300235,.45169419,.28570664
29,01804,2901804,.029607911,.033459812,.039438888,.068356901,11.547948,.76664364,2.0084512,.12964241,.16954122,.064160056
29,01805,2901805,.0087489551,.027807189,.015157426,.083867371,11.339036,.71117306,2.1001949,.11167456,.13468933,.034438562
29,01806,2901806,.014261832,.044979624,.062637135,.075383976,11.287326,.70494199,2.1938148,.15102915,.15593982,.076428793
29,01807,2901807,.03225109,.044961307,.058060613,.10790714,10.928969,.68163937,2.0134883,.19402534,.20997795,.095110461
29,01808,2901808,.0023195646,.018913373,.05178874,.10330984,11.606298,.6782496,2.0589259,.12360603,.12632705,.03898653
29,01901,2901901,0,.098421708,.081338301,.55281669,11.216705,.68871552,2.1759176,.26163033,.53738844,.4602471
29,01902,2901902,.052296672,.097260848,.071976401,.32166034,10.565866,.72427309,2.1089759,.22465234,.39005479,.33628318
29,02001,2902001,.00063519983,.06948109,.059269033,.17770937,11.206147,.75710934,2.0647905,.18997361,.2011629,.097234435
29,02002,2902002,.0015782828,.05708123,.065972224,.33412248,11.062237,.77330595,2.1633523,.17850378,.20812289,.15319866
29,02100,2902100,.0015137896,.10199158,.083494961,.44368228,11.150244,.77165431,2.3290601,.14300582,.18889257,.24788307
29,02200,2902200,.0095812976,.11555044,.097202264,.40931302,10.721951,.75031137,2.156702,.16973267,.20077609,.2452812
29,02300,2902300,.021505937,.12747344,.090554051,.48614872,10.955843,.7316705,2.2690585,.19745886,.2647365,.36648616
29,02400,2902400,0,.098059662,.10831162,.39866781,11.000463,.74578625,2.0697944,.19918911,.19403417,.29192007
29,02500,2902500,.0044351183,.13214746,.076732323,.48833993,10.916638,.80218416,2.3902428,.21369641,.19261767,.37135771
29,02601,2902601,.010004764,.12069239,.059012227,.39456883,11.080324,.76026678,2.1830714,.18955058,.15239003,.14965856
29,02602,2902602,.0072137062,.11406673,.059513073,.33176607,10.661084,.68034267,2.2081025,.21892309,.25499162,.34451887
29,02603,2902603,.023877261,.10429791,.06192847,.19386303,10.819803,.71255845,2.2084942,.23953465,.20763056,.11821784
29,02700,2902700,.026515638,.16102459,.067833699,.38284636,11.212726,.74441153,2.1263139,.24936715,.19247437,.22731368
29,02800,2902800,.018130504,.098168544,.052520171,.3959567,11.152682,.70730436,2.2091603,.24057429,.17796116,.22422309
30,00100,3000100,0,.1503589,.039006423,.27096713,10.91004,.71387422,2.366358,.18516245,.11154137,.20669626
30,00200,3000200,0,.089001946,.050018169,.28534144,11.173147,.71330404,2.1334698,.26297534,.18348806,.23145793
30,00300,3000300,0,.078773215,.055725433,.28154808,11.053489,.78152525,2.197572,.22436219,.21089864,.15512756
30,00400,3000400,.0024643478,.1038662,.059023149,.29560053,10.690744,.75106049,2.3159213,.22781077,.18559366,.1834121
30,00500,3000500,.004226502,.037029922,.031362567,.22424476,10.9525,.68373275,2.1138275,.17126939,.13644877,.093895584
30,00600,3000600,.0027124137,.16137101,.042306609,.28885445,10.792307,.74700576,2.3869593,.22491898,.15689728,.17155136
30,00700,3000700,0,.12116493,.066897348,.14175317,10.826298,.71205306,2.1022491,.23564014,.21557094,.10536332
31,00100,3100100,0,.068499222,.044280648,.30796942,10.70522,.73692083,2.3390048,.21735758,.20488805,.15722679
31,00200,3100200,.041446183,.14934815,.034203447,.33626986,11.076004,.77491355,2.5753689,.20084548,.15996099,.18334466
31,00300,3100300,.055270545,.12191463,.049801569,.35790339,10.936792,.78225726,2.5088084,.17355531,.17626561,.19697997
31,00400,3100400,.0088813817,.08363755,.037323598,.34811747,11.185965,.77306163,2.3201656,.21871084,.20013078,.17005394
31,00500,3100500,.011669334,.044250529,.073165692,.23178603,10.805546,.74224198,2.1435947,.2340063,.15242423,.16569422
31,00600,3100600,.030731175,.055676673,.053580411,.27301693,10.988387,.78664261,2.3193862,.22597685,.17038403,.13491531
31,00701,3100701,.020883873,.058116231,.068663642,.21516718,11.174032,.75909716,2.248708,.16158633,.17540343,.13115706
31,00702,3100702,.0071856948,.072050408,.037918359,.11018987,10.84197,.7345162,2.2219551,.16159523,.16634884,.062985383
31,00801,3100801,.053039946,.14093353,.076316759,.24791658,10.693419,.7336508,2.2666776,.24290816,.22098608,.23416397
31,00802,3100802,.025483772,.058509827,.048072528,.14718878,11.076261,.70486057,2.1992228,.17747219,.15415968,.047843974
31,00901,3100901,.015733531,.036830034,.037766937,.11339773,10.765096,.72816849,2.273576,.15685071,.17403805,.10900398
31,00902,3100902,.013381032,.013518627,.037975989,.092566475,11.007017,.68769562,2.2277873,.13336314,.18695608,.062158164
31,00903,3100903,.1190157,.12681922,.070806205,.37231904,10.923832,.78097475,2.4946859,.21481234,.39477211,.41928381
31,00904,3100904,.15162511,.2192069,.036762387,.39076471,10.829336,.75965077,2.4000735,.24971074,.2265173,.29110131
32,00101,3200101,.078277014,.30505013,.044300038,.25087264,10.725882,.72205716,2.2322316,.29632381,.25425178,.22406238
32,00102,3200102,.027417485,.14663081,.043446168,.14931984,11.033956,.67526102,2.1349783,.22487609,.13993461,.11225351
32,00103,3200103,.053540058,.17054915,.043229207,.2270679,11.197243,.70350569,2.2446728,.24115939,.17249675,.14362636
32,00200,3200200,.04590055,.16493431,.11071844,.27436388,11.065774,.70713454,2.1983619,.22609347,.19919342,.16863462
32,00300,3200300,.017320855,.13420171,.055175304,.43005309,11.072566,.71427572,2.2553079,.18364996,.16105601,.15487498
32,00401,3200401,.015853703,.12907864,.046565644,.17829886,10.901191,.65984589,2.233197,.26095933,.2660104,.13523577
32,00402,3200402,.018481601,.053534348,.048010632,.1315724,11.22232,.69939363,2.1392972,.22169615,.15902483,.094775312
32,00403,3200403,.078241862,.14969508,.05025889,.28351167,10.974755,.73006558,2.3247957,.2940053,.24685307,.27136117
32,00404,3200404,.10060178,.30808479,.061616953,.39599687,11.001734,.75457877,2.3526623,.32505888,.25641027,.32528782
32,00405,3200405,.1956308,.39216873,.059225943,.46394286,10.71982,.7295714,2.4373345,.34647366,.27764758,.42660066
32,00406,3200406,.12251931,.28243217,.058308575,.36938009,10.907309,.73602694,2.2732027,.37460884,.29744503,.25656566
32,00407,3200407,.020743584,.080211647,.031138791,.16009553,11.23024,.64525193,2.0537553,.21043266,.20991759,.15199475
32,00408,3200408,.069054559,.10881577,.03706789,.22501735,11.042705,.67363596,2.1621547,.30592808,.26533389,.1614605
32,00409,3200409,.2030293,.31994763,.071712404,.43644524,10.680193,.7314291,2.0401103,.42363611,.30802673,.34776309
32,00410,3200410,.10406751,.27896652,.081870176,.30968285,11.189218,.6508019,2.2554493,.38035434,.31072271,.24961005
