Original,Poverty,Privacy
0.27244094014167786,0.2715570267923336,0.1
0.28896552324295044,0.28923990521616816,0.1
0.31030577421188354,0.3155509467870712,0.1
0.19767442345619202,0.19101845131523917,0.1
0.2475816160440445,0.24866429171105836,0.1
0.14454276859760284,0.1877208483927957,0.1
0.27571114897727966,0.28443442532697477,0.1
0.42955920100212097,0.42399273112794145,0.1
0.38454198837280273,0.38134238503206164,0.1
0.2456747442483902,0.24968301078665212,0.1
1,0.8623734353864799,0.1
0.4094043970108032,0.4102181769149175,0.1
0.25663715600967407,0.2570440889189319,1
0.09998372197151184,0.09995879434709831,1
0.24837566912174225,0.24846181073775925,1
0.20739774405956268,0.20739338295320198,1
0.23417721688747406,0.23314046599377197,1
0.17545664310455322,0.17540305886594046,1
0.128484845161438,0.12862844418765812,1
0.22038567066192627,0.22041590357648824,1
0.17866294085979462,0.17835540426057653,1
0.23714615404605865,0.23721881169217224,1
0.23827391862869263,0.23791046198602808,1
0.1635638326406479,0.1634516633965575,1
0.4285714328289032,0.42972862374845,1
0.28467047214508057,0.2846521224436232,1
0.19166666269302368,0.19222433971866923,1
0.2983425557613373,0.29711325730704374,1
0.2702169716358185,0.26952653012773914,1
0.29573169350624084,0.29492673751640486,1
0.23870813846588135,0.23874867795237137,1
0.2773333191871643,0.27707985793889234,1
0.21568627655506134,0.2135019720466412,1
0.4020408093929291,0.4033398586976225,1
0.3836421072483063,0.38349161027470446,1
0.14666666090488434,0.15200977797533963,1
0.20772947371006012,0.20749797165084222,1
0.19801980257034302,0.19718015828191113,1
0.28137385845184326,0.28237771186998056,1
0.1803278625011444,0.17820053540251624,1
0.25364336371421814,0.2536038655440088,1
0.23298032581806183,0.23273551424010827,1
0.17881706357002258,0.178335613227893,1
0.20528729259967804,0.20531084277861683,1
0.16190476715564728,0.16484555681110238,1
0.3258785903453827,0.32578742446089953,1
0.3984518349170685,0.3984219724238295,1
0.4459199011325836,0.4459664320054292,1
0.19565217196941376,0.1959820565039812,1
0.3176981508731842,0.3176259686868233,1
0.15589353442192078,0.15480236036941497,1
0.34210526943206787,0.341620654659769,1
0.16534417867660522,0.16527998359997392,1
0.20958083868026733,0.2122790909881065,1
0.28125,0.25871663982938714,1
0.17758984863758087,0.177804163815976,1
0.4572649598121643,0.4579744655722518,1
0.16790123283863068,0.16872956013815552,1
0.18987341225147247,0.19595257746394673,1
0.2783423662185669,0.2783449192807134,1
0.27893173694610596,0.27872991076192877,1
0.41997167468070984,0.4199961976023867,1
0.23566879332065582,0.23711834814098362,1
0.3507462739944458,0.3509635570097713,1
0.026169950142502785,0.026012642146148134,1
0.2177419364452362,0.2177032530979766,1
0.1201716735959053,0.12113885940079852,1
0.13922682404518127,0.13909643099339353,1
0.42517006397247314,0.4296278690789599,1
0.28333333134651184,0.2831463503044463,1
0.17032967507839203,0.17006386894246878,1
0.20198020339012146,0.20300043712138743,1
0.20095187425613403,0.20110475474813297,1
0.25,0.24625708590580628,1
0.4183267056941986,0.42170066621355434,1
0.3069908916950226,0.30682303799108746,1
0.1920236349105835,0.1918247809927837,1
0.3471933603286743,0.34877298975208226,1
0.1498432606458664,0.15019756303121015,1
0.2869386374950409,0.2867176338596976,1
0.3764705955982208,0.37069832902324035,1
0.34442269802093506,0.34264914430933086,1
0.265884667634964,0.2668723446031068,1
0.35087719559669495,0.35209789249360135,1
0.21573875844478607,0.2156797150520166,1
0.20000000298023224,0.2376783907109757,1
0.25437113642692566,0.25425659045805526,1
0.24390244483947754,0.24134172999604148,1
0.14827671647071838,0.1482879799393367,1
0.27244094014167786,0.2728945785423688,1
0.28896552324295044,0.28892593231287533,1
0.31030577421188354,0.3102873577954847,1
0.19767442345619202,0.2015561136029443,1
0.2475816160440445,0.24735134067855435,1
0.14454276859760284,0.14206281720923825,1
0.27571114897727966,0.2746511128656667,1
0.42955920100212097,0.42897322609508387,1
0.38454198837280273,0.3834828983326649,1
0.2456747442483902,0.24533344913552274,1
1,0.9918140111006537,1
0.4094043970108032,0.4091720067808483,1
